adress,gu,dong,name,count,lat,long,years,sep_years
서초동 1347-20,서초구,서초동,벽산블루밍,3,37.4856904,127.0260206,2005,10~20년
서초동 1490-1,서초구,서초동,상지리츠빌(1),1,37.4828232,127.0022556,2002,10~20년
서초동 1472-21,서초구,서초동,새티스2,1,37.4813337,127.0099595,2002,10~20년
서초동 1444-3,서초구,서초동,초원현대,2,37.4850544,127.0191766,1998,20~30년
양재동 340-8,서초구,양재동,다원,1,37.4693771,127.0439278,2006,10~20년
양재동 312-1,서초구,양재동,양재동메트로,1,37.4717943,127.040545,2002,10~20년
양재동 15-9,서초구,양재동,위너스,1,37.480661,127.0387085,2003,10~20년
양재동 333-9,서초구,양재동,파크사이드,2,37.4706418,127.0431045,2002,10~20년
잠원동 71-15,서초구,잠원동,잠원중앙하이츠,1,37.5102375,127.0052423,1996,20~30년
성수동1가 685-191,성동구,성수동1가,성수파크빌,1,37.5482217,127.0396115,2002,10~20년
정릉동 508-201,성북구,정릉동,장원,1,37.5990854,127.006202,2002,10~20년
정릉동 716-117,성북구,정릉동,청옥,1,37.6108511,127.0032116,2000,10~20년
가락동 147-2,송파구,가락동,현대파크빌,2,37.4974635,127.1256473,2000,10~20년
거여동 199-2,송파구,거여동,보화1차,1,37.4945552,127.1476338,1987,30년이상
마천동 50,송파구,마천동,대성골드클래스,15,37.5016597,127.148718,2017,10년미만
문정동 89-6,송파구,문정동,메트로IV,1,37.4834548,127.1267468,2003,10~20년
문정동 110-7,송파구,문정동,크로바맨션,1,37.4866635,127.132015,1992,20~30년
방이동 177-6,송파구,방이동,방이동그린파크,1,37.5150191,127.1183025,1993,20~30년
오금동 119-27,송파구,오금동,그랑밸리(119-27),1,37.5032664,127.1392795,2012,10년미만
목동 408-219,양천구,목동,래디앙아파트,1,37.5247053,126.8681068,2003,10~20년
목동 743-20,양천구,목동,상진지오밸리나동,1,37.5388508,126.8680333,2006,10~20년
신월동 150-1,양천구,신월동,올림푸스(150-1),1,37.5351623,126.824987,2006,10~20년
신월동 203-16,양천구,신월동,주함헤븐102동,1,37.5300325,126.8298669,2006,10~20년
신월동 1035,양천구,신월동,청성넥스빌,3,37.5189204,126.8398447,2004,10~20년
신정동 952-3,양천구,신정동,주안펌니스,1,37.5248547,126.8568649,2002,10~20년
신길동 456-19,영등포구,신길동,다울101동,1,37.5094537,126.9216721,2006,10~20년
영등포동5가 24,영등포구,영등포동5가,동남,2,37.5205602,126.9056408,1971,30년이상
갈월동 6-48,용산구,갈월동,두리파크빌,1,37.5486447,126.9735814,2004,10~20년
이촌동 302-28,용산구,이촌동,타워,2,37.5210829,126.9649124,1999,10~20년
구산동 199-25,은평구,구산동,구산,1,37.6128327,126.9134112,1993,20~30년
구산동 24-77,은평구,구산동,그린,1,37.6082188,126.9120728,2003,10~20년
대조동 186-21,은평구,대조동,서경아파트,3,37.6172734,126.9218171,2003,10~20년
신사동 348-7,은평구,신사동,명진(348-7),1,37.5906673,126.9104646,2003,10~20년
진관동 60,은평구,진관동,은평뉴타운솔하임,2,37.6396287,126.9180779,2017,10년미만
창신동 601-8,종로구,창신동,MID그린(7동),1,37.5775648,127.0100215,2002,10~20년
창신동 23-326,종로구,창신동,그린,1,37.5792769,127.0106792,2003,10~20년
창신동 578-5,종로구,창신동,동대문맨션,1,37.5723269,127.0109761,1973,30년이상
신당동 294-12,중구,신당동,타워,1,37.5602245,127.0146765,1999,10~20년
신당동 432-2837,중구,신당동,프라임2,1,37.5487798,127.0063248,2003,10~20년
신당동 113-7,중구,신당동,하이,1,37.5638871,127.0173652,2001,10~20년
면목동 353-55,중랑구,면목동,동진노블클래스,1,37.5780318,127.0853337,2010,10년미만
면목동 88-52,중랑구,면목동,한건브리앙,1,37.5919884,127.0925017,2004,10~20년
묵동 168-4,중랑구,묵동,늘봄,3,37.6165899,127.0764251,2003,10~20년
개포동 1164-30,강남구,개포동,뉴현대파크빌,1,37.4747735,127.0547895,2001,10~20년
논현동 252,강남구,논현동,논현라폴리움,2,37.5141181,127.0387343,2012,10년미만
대치동 890-42,강남구,대치동,대치동우정에쉐르2(890-42),1,37.504284,127.0525547,2004,10~20년
대치동 910-4,강남구,대치동,풍림 아이원 아파트,1,37.5015764,127.0548023,2003,10~20년
신사동 606-2,강남구,신사동,신사 아크존2,1,37.5248516,127.0307067,2005,10~20년
신사동 622-1,강남구,신사동,압구정케이씨씨(622-1),1,37.5260947,127.0324295,2004,10~20년
신사동 555-11,강남구,신사동,청담쉐르빌,1,37.5206136,127.0247568,2004,10~20년
역삼동 823-7,강남구,역삼동,강남역우정에쉐르,1,37.4983635,127.0322491,2004,10~20년
청담동 110-11,강남구,청담동,청담대우멤버스카운티12,1,37.5265621,127.0509335,2004,10~20년
성내동 602,강동구,성내동,광남캐스빌3,1,37.5259715,127.127049,2004,10~20년
성내동 410-43,강동구,성내동,한강훼미리,2,37.5297037,127.1337872,2009,10년미만
암사동 459-1,강동구,암사동,다성이즈빌,2,37.5545493,127.1323181,2017,10년미만
천호동 320,강동구,천호동,다성이즈빌,9,37.5476108,127.123602,2017,10년미만
수유동 47-13,강북구,수유동,대원쉐르빌(47-13),1,37.6349366,127.0210836,2017,10년미만
내발산동 716-16,강서구,내발산동,그린씨티,1,37.5495972,126.8332051,2004,10~20년
등촌동 510-7,강서구,등촌동,해태골든팰리스,1,37.5480287,126.8625904,2009,10년미만
마곡동 748,강서구,마곡동,마곡13단지힐스테이트마스터,2,37.5764888,126.8307466,2017,10년미만
방화동 537-1,강서구,방화동,지니스힐,1,37.5718783,126.8080097,2008,10~20년
화곡동 24-90,강서구,화곡동,근상프리즘,3,37.5464329,126.8456854,2004,10~20년
화곡동 105-500,강서구,화곡동,까치산(A동),1,37.5385474,126.8430517,2003,10~20년
화곡동 901-10,강서구,화곡동,일현세일,1,37.5291083,126.8452623,2003,10~20년
화곡동 355-42,강서구,화곡동,정원,1,37.530935,126.8391415,2006,10~20년
남현동 602-146,관악구,남현동,남현그린,1,37.4719972,126.9795901,2002,10~20년
남현동 1072-49,관악구,남현동,예촌A,1,37.4729478,126.9733502,2004,10~20년
봉천동 685-103,관악구,봉천동,(685-103),1,37.4928135,126.9341097,2005,10~20년
봉천동 919-38,관악구,봉천동,서래마을,8,37.4803269,126.944048,2017,10년미만
봉천동 867-9,관악구,봉천동,서울대역해담채,3,37.4797519,126.9507053,2012,10년미만
봉천동 41-259,관악구,봉천동,에메랄드102동,1,37.4858891,126.9527668,2007,10~20년
신림동 1474-6,관악구,신림동,삼성,1,37.4809849,126.9131764,1997,20~30년
신림동 587-97,관악구,신림동,신화아트벨리2차,1,37.4767241,126.916631,2005,10~20년
중곡동 120-18,광진구,중곡동,대광그린,1,37.5554734,127.0862841,2004,10~20년
구로동 717-20,구로구,구로동,(717-20)한성,1,37.4876022,126.8838981,2001,10~20년
구로동 742-57,구로구,구로동,(742-57),1,37.4890354,126.8874862,1995,20~30년
구로동 780-67,구로구,구로동,(780-67)우정빌라,1,37.486842,126.8889909,1996,20~30년
구로동 796-12,구로구,구로동,(796-12),1,37.4853451,126.8889622,1997,20~30년
구로동 806-14,구로구,구로동,(806-14),1,37.4856264,126.8863935,1967,30년이상
구로동 730-2,구로구,구로동,남촌홈타운(730-2),1,37.4903076,126.8876708,2004,10~20년
구로동 97-8,구로구,구로동,세인트스톤6차,1,37.4961726,126.8921944,2014,10년미만
구로동 796-60,구로구,구로동,장수(796-60),1,37.4851345,126.8886012,1997,20~30년
온수동 141,구로구,온수동,아이에스빌리브,1,37.4968568,126.8221836,2010,10년미만
가산동 235-13,금천구,가산동,(235-13),1,37.473103,126.8912994,2005,10~20년
독산동 994-33,금천구,독산동,한아101(994-33),1,37.4721142,126.9056682,2004,10~20년
시흥동 796-7,금천구,시흥동,한빛로얄,1,37.4618519,126.9097311,2003,10~20년
공릉동 379-2,노원구,공릉동,엘림타운,2,37.6270973,127.0712006,2003,10~20년
공릉동 380-56,노원구,공릉동,청솔브레씽A동,1,37.6263182,127.0708874,2003,10~20년
상계동 1090-2,노원구,상계동,보람그린APT101동,1,37.6744713,127.0515614,1999,10~20년
상계동 1101-33,노원구,상계동,송이월드B동,1,37.6759622,127.0520922,2004,10~20년
월계동 950,노원구,월계동,녹천역두산위브아파트,1,37.6277451,127.0568215,2017,10년미만
중계동 58-34,노원구,중계동,이연아마빌레,1,37.6466732,127.0826036,2002,10~20년
창동 443-1,도봉구,창동,삼성브래뉴,1,37.6422557,127.0418321,2013,10년미만
창동 665-21,도봉구,창동,중흥에스클래스,1,37.6480461,127.0390063,2001,10~20년
장안동 342-13,동대문구,장안동,광남캐스빌,1,37.570958,127.0730166,2008,10~20년
장안동 364-9,동대문구,장안동,태솔타워,4,37.5682603,127.0698024,2012,10년미만
회기동 347-7,동대문구,회기동,회기아파트(347-7),1,37.5906239,127.0554845,2003,10~20년
휘경동 43-66,동대문구,휘경동,휘경,1,37.584142,127.0666078,1972,30년이상
사당동 1152,동작구,사당동,관악푸르지오102동,1,37.4858776,126.9617687,2004,10~20년
사당동 303-109,동작구,사당동,씨티뷰2차,1,37.4767273,126.9700955,2004,10~20년
상도1동 505,동작구,상도1동,평화그린,1,37.5072784,126.9519885,2001,10~20년
상도동 283-75,동작구,상도동,상도타워A,1,37.4940534,126.9365189,2005,10~20년
공덕동 11-168,마포구,공덕동,효창그린빌라트,2,37.5484539,126.9621575,1996,20~30년
망원동 464-5,마포구,망원동,현대그린,2,37.5608668,126.8987335,1994,20~30년
신정동 74-1,마포구,신정동,씨제이리버힐,1,37.5429462,126.9313878,1998,20~30년
합정동 371-3,마포구,합정동,정원쉐르빌,1,37.5470039,126.9137542,2001,10~20년
북아현동 1-97,서대문구,북아현동,성우,1,37.5649314,126.953916,1998,20~30년
연희동 47,서대문구,연희동,연희궁그린빌라트,1,37.5668911,126.9334716,2002,10~20년
창천동 416,서대문구,창천동,노블레스,1,37.5596988,126.9279726,2005,10~20년
홍은동 265-293,서대문구,홍은동,나눔스타빌,2,37.586322,126.9340911,2003,10~20년
홍은동 392-1,서대문구,홍은동,베벌리힐즈,1,37.5821149,126.9275018,2006,10~20년
홍제동 346-7,서대문구,홍제동,힐탑,1,37.5852717,126.9378243,2003,10~20년
반포동 713-1,서초구,반포동,반포훼미리(101동),1,37.5073539,127.0176985,2002,10~20년
반포동 77-1,서초구,반포동,현대반포빌라트B,2,37.4965039,126.9992781,1997,20~30년
방배동 971-7,서초구,방배동,네스코뮤즈빌(B),1,37.4805656,126.9879015,2003,10~20년
방배동 987-3,서초구,방배동,롯데빌라트2차,1,37.4804204,127.000379,1998,20~30년
서초동 1508-25,서초구,서초동,그린월드,1,37.4872608,127.0072726,2003,10~20년
서초동 1507-61,서초구,서초동,다솔멤버스,1,37.4866427,127.0059872,2003,10~20년
서초동 1492-1,서초구,서초동,라파엘로,1,37.4846166,127.0031522,2004,10~20년
서초동 1465-7,서초구,서초동,서초코아,1,37.4802706,127.0110589,2003,10~20년
서초동 1566-9,서초구,서초동,서초프라임빌(1566-9),1,37.4895514,127.0133101,2004,10~20년
서초동 1644,서초구,서초동,현대서초3,7,37.4923242,127.0212584,1997,20~30년
양재동 391-12,서초구,양재동,리치스,1,37.4714332,127.0470388,2001,10~20년
양재동 119-3,서초구,양재동,포레스빌,1,37.474664,127.0365434,2002,10~20년
성수동2가 320-2,성동구,성수동2가,이화101동,1,37.5417297,127.0555811,2004,10~20년
길음동 973-2,성북구,길음동,두이노블레스(2),1,37.6080045,127.0257314,2004,10~20년
삼선동4가 44,성북구,삼선동4가,공신,1,37.5893508,127.012875,1998,20~30년
종암동 10-178,성북구,종암동,동진,1,37.5949919,127.0361673,1988,30년이상
가락동 29-16,송파구,가락동,쌍용노블래스,1,37.5003006,127.1231702,2003,10~20년
가락동 46-3,송파구,가락동,카나피아,1,37.4990891,127.1216553,2002,10~20년
방이동 211-1,송파구,방이동,윈저하우스,2,37.509949,127.122183,2002,10~20년
방이동 181,송파구,방이동,태평양파크1,1,37.5132916,127.123111,1996,20~30년
송파동 187-5,송파구,송파동,송정,1,37.4995031,127.1143457,2002,10~20년
송파동 173-12,송파구,송파동,홍익봄마을,1,37.5015931,127.1158422,2004,10~20년
목동 736-4,양천구,목동,목화,1,37.5373473,126.8672164,2003,10~20년
신월동 500-21,양천구,신월동,리슈리안,1,37.5237851,126.8507293,2015,10년미만
신월동 547-1,양천구,신월동,명산그린빌,1,37.5183174,126.8392737,2002,10~20년
신월동 72-5,양천구,신월동,우진(72-5),1,37.5382615,126.8322185,2002,10~20년
이태원동 352,용산구,이태원동,퍼시픽맨션골드,1,37.5367177,126.988089,2003,10~20년
한강로3가 65-7,용산구,한강로3가,시티하우스,2,37.5243684,126.9662913,2011,10년미만
구산동 355-82,은평구,구산동,금강포란재(101),1,37.6135265,126.9052222,2005,10~20년
대조동 204-1,은평구,대조동,삼오,1,37.6155025,126.9215697,2002,10~20년
수색동 345-5,은평구,수색동,(345-5),4,37.5867853,126.8922297,2007,10~20년
수색동 358-11,은평구,수색동,동하아트빌,1,37.5849443,126.893936,2002,10~20년
역촌동 63-16,은평구,역촌동,뉴캐슬,1,37.6031186,126.915061,2003,10~20년
역촌동 42-7,은평구,역촌동,만민하늘애2차,2,37.6008547,126.9194211,2008,10~20년
역촌동 32-37,은평구,역촌동,서안,1,37.6037659,126.9167697,2003,10~20년
역촌동 68-19,은평구,역촌동,이즈캐슬,1,37.6028919,126.9123554,2004,10~20년
숭인동 178-76,종로구,숭인동,탑스빌,1,37.5749602,127.0201009,2002,10~20년
창신동 627-120,종로구,창신동,(627-120),1,37.575723,127.0089432,1999,10~20년
면목동 1278,중랑구,면목동,형제,1,37.5914062,127.0883961,1982,30년이상
상봉동 136-11,중랑구,상봉동,e-푸른 가동,1,37.5925845,127.0737857,2004,10~20년
중화동 274-75,중랑구,중화동,한영(102),1,37.6064561,127.0823333,2003,10~20년
중화동 274-77,중랑구,중화동,한영(104),1,37.6063251,127.0827495,2003,10~20년
논현동 102-9,강남구,논현동,논현빌라트,1,37.5192237,127.0398634,1999,10~20년
논현동 215-14,강남구,논현동,논현아트빌,1,37.5124235,127.032252,2003,10~20년
대치동 1014-1,강남구,대치동,삼성2차,1,37.4969795,127.0575495,1999,10~20년
대치동 983-1,강남구,대치동,해암프리존,2,37.5033475,127.0654114,1996,20~30년
도곡동 199-4,강남구,도곡동,도곡지웰카운티 101동,1,37.4863077,127.0435651,2010,10년미만
도곡동 199-1,강남구,도곡동,도곡지웰카운티 102동,1,37.486775,127.0436315,2010,10년미만
삼성동 114-11,강남구,삼성동,삼성동신영지웰,1,37.5113891,127.0487797,2005,10~20년
삼성동 82-1,강남구,삼성동,삼성동헤렌하우스2(82-1),1,37.519352,127.0610975,2010,10년미만
삼성동 113-17,강남구,삼성동,주풍파크빌,1,37.5104389,127.0469323,1997,20~30년
신사동 591-11,강남구,신사동,압구정화이트빌,1,37.5217553,127.0290306,2003,10~20년
신사동 626-1,강남구,신사동,진흥아마란스,1,37.523642,127.0309894,2005,10~20년
역삼동 735-15,강남구,역삼동,(735-15),2,37.4985365,127.0334638,2014,10년미만
역삼동 741-22,강남구,역삼동,포스틸빌라트,1,37.4972895,127.0350088,2004,10~20년
청담동 114,강남구,청담동,상지리츠빌4A,1,37.5279441,127.0481159,2000,10~20년
청담동 101-1,강남구,청담동,청담대우로얄카운티6차,1,37.5278126,127.0461082,2005,10~20년
청담동 62-6,강남구,청담동,청담디에브스아파트,9,37.5228496,127.049123,2017,10년미만
암사동 516-2,강동구,암사동,한강리치팰리스,1,37.5505676,127.1237734,2010,10년미만
천호동 54-25,강동구,천호동,천호동신대길골드하임102,1,37.5418061,127.1385198,2005,10~20년
미아동 198-36,강북구,미아동,그린힐빌라트,1,37.6271795,127.0286997,1995,20~30년
내발산동 698-1,강서구,내발산동,삼대,1,37.5527556,126.8330596,2000,10~20년
방화동 898,강서구,방화동,경동팰리스힐,3,37.5764563,126.813873,2014,10년미만
화곡동 1039-3,강서구,화곡동,금호,1,37.5433365,126.8334486,1998,20~30년
화곡동 899-4,강서구,화곡동,동양하우징(899-4),1,37.5300553,126.8467456,2017,10년미만
화곡동 346-19,강서구,화곡동,삼호그린(346-19),1,37.5309229,126.8452558,2000,10~20년
